HSN_CD,HSN_NM,TOWN_NM,VILL_NM,year,total_vote,eligible_vote,DPP,KMT
K,苗栗縣,三義鄉,龍騰村,2022,304,394,82,168
K,苗栗縣,三義鄉,鯉魚潭村,2022,873,1224,240,404
K,苗栗縣,西湖鄉,高埔村,2022,383,572,61,264
K,苗栗縣,西湖鄉,下埔村,2022,350,529,61,225
K,苗栗縣,西湖鄉,五湖村,2022,516,753,119,325
K,苗栗縣,西湖鄉,四湖村,2022,470,590,85,274
K,苗栗縣,西湖鄉,三湖村,2022,601,839,126,430
K,苗栗縣,西湖鄉,龍洞村,2022,324,431,49,207
K,苗栗縣,西湖鄉,金獅村,2022,367,461,57,283
K,苗栗縣,西湖鄉,湖東村,2022,789,1084,130,555
K,苗栗縣,西湖鄉,二湖村,2022,479,618,116,307
K,苗栗縣,通霄鎮,通東里,2022,672,1020,155,0
K,苗栗縣,通霄鎮,通西里,2022,1344,1866,322,0
K,苗栗縣,通霄鎮,平元里,2022,1278,1748,325,0
K,苗栗縣,通霄鎮,平安里,2022,1277,1947,282,3
K,苗栗縣,通霄鎮,圳頭里,2022,468,657,71,0
K,苗栗縣,通霄鎮,梅南里,2022,1066,1473,196,0
K,苗栗縣,通霄鎮,通南里,2022,1668,2510,324,1
K,苗栗縣,通霄鎮,內湖里,2022,1193,1771,474,1
K,苗栗縣,通霄鎮,楓樹里,2022,303,399,109,0
K,苗栗縣,通霄鎮,烏眉里,2022,567,815,89,0
K,苗栗縣,通霄鎮,福龍里,2022,255,361,75,0
K,苗栗縣,通霄鎮,福源里,2022,506,743,120,1
K,苗栗縣,通霄鎮,城北里,2022,401,614,72,0
K,苗栗縣,通霄鎮,城南里,2022,608,846,88,0
K,苗栗縣,通霄鎮,南和里,2022,456,728,70,0
K,苗栗縣,通霄鎮,福興里,2022,409,607,53,0
K,苗栗縣,通霄鎮,坪頂里,2022,722,1150,86,0
K,苗栗縣,通霄鎮,五南里,2022,1033,1289,171,2
K,苗栗縣,通霄鎮,五北里,2022,923,1291,155,1
K,苗栗縣,通霄鎮,通灣里,2022,1371,2118,302,1
K,苗栗縣,通霄鎮,新埔里,2022,667,1038,101,0
K,苗栗縣,通霄鎮,內島里,2022,499,693,87,0
K,苗栗縣,通霄鎮,白東里,2022,774,1350,105,0
K,苗栗縣,通霄鎮,白西里,2022,512,696,62,0
K,苗栗縣,苑裡鎮,苑東里,2022,1384,2081,126,0
K,苗栗縣,苑裡鎮,苑南里,2022,892,1368,83,0
K,苗栗縣,苑裡鎮,苑北里,2022,562,813,65,0
K,苗栗縣,苑裡鎮,西平里,2022,1042,1517,79,0
K,苗栗縣,苑裡鎮,苑港里,2022,721,1137,73,0
K,苗栗縣,苑裡鎮,西勢里,2022,1361,1971,119,0
K,苗栗縣,苑裡鎮,海岸里,2022,720,994,57,0
K,苗栗縣,苑裡鎮,房裡里,2022,1434,2077,122,1
K,苗栗縣,苑裡鎮,客庄里,2022,2494,3885,225,0
K,苗栗縣,苑裡鎮,中正里,2022,1401,2129,87,1
K,苗栗縣,苑裡鎮,苑坑里,2022,615,891,45,2
K,苗栗縣,苑裡鎮,水坡里,2022,428,607,20,0
K,苗栗縣,苑裡鎮,新復里,2022,869,1274,61,0
K,苗栗縣,苑裡鎮,山脚里,2022,848,1280,90,0
K,苗栗縣,苑裡鎮,舊社里,2022,1164,1740,90,1
K,苗栗縣,苑裡鎮,福田里,2022,851,1195,57,0
K,苗栗縣,苑裡鎮,石鎮里,2022,338,505,23,0
K,苗栗縣,苑裡鎮,蕉埔里,2022,466,739,30,0
K,苗栗縣,苑裡鎮,南勢里,2022,488,685,50,1
K,苗栗縣,苑裡鎮,泰田里,2022,1137,1596,101,1
K,苗栗縣,苑裡鎮,上舘里,2022,1034,1538,73,0
K,苗栗縣,苑裡鎮,玉田里,2022,1179,1671,52,0
K,苗栗縣,苑裡鎮,社苓里,2022,1636,2366,132,0
K,苗栗縣,苑裡鎮,山柑里,2022,905,1363,78,0
K,苗栗縣,苑裡鎮,田心里,2022,1350,1823,101,0
K,苗栗縣,後龍鎮,南龍里,2022,933,1346,82,253
K,苗栗縣,後龍鎮,中龍里,2022,526,700,61,117
K,苗栗縣,後龍鎮,北龍里,2022,830,1196,78,160
K,苗栗縣,後龍鎮,大庄里,2022,2679,4141,217,500
K,苗栗縣,後龍鎮,東明里,2022,860,1399,47,107
K,苗栗縣,後龍鎮,灣寶里,2022,731,1157,75,120
K,苗栗縣,後龍鎮,海寶里,2022,666,933,62,142
K,苗栗縣,後龍鎮,豐富里,2022,815,1180,42,111
K,苗栗縣,後龍鎮,校椅里,2022,766,1144,68,166
K,苗栗縣,後龍鎮,埔頂里,2022,1848,2556,125,393
K,苗栗縣,後龍鎮,新民里,2022,891,1237,73,186
K,苗栗縣,後龍鎮,復興里,2022,515,661,37,117
K,苗栗縣,後龍鎮,大山里,2022,972,1420,62,297
K,苗栗縣,後龍鎮,溪洲里,2022,1561,2158,79,560
K,苗栗縣,後龍鎮,外埔里,2022,727,945,28,162
K,苗栗縣,後龍鎮,海埔里,2022,643,863,51,189
K,苗栗縣,後龍鎮,秀水里,2022,469,641,30,137
K,苗栗縣,後龍鎮,水尾里,2022,748,984,55,226
K,苗栗縣,後龍鎮,龍津里,2022,402,545,22,77
K,苗栗縣,後龍鎮,龍坑里,2022,761,1213,79,145
K,苗栗縣,後龍鎮,福寧里,2022,445,675,24,83
K,苗栗縣,後龍鎮,中和里,2022,625,946,29,192
K,苗栗縣,後龍鎮,南港里,2022,795,1140,41,224
K,苗栗縣,造橋鄉,造橋村,2022,1261,1902,116,104
K,苗栗縣,造橋鄉,平興村,2022,255,408,11,22
K,苗栗縣,造橋鄉,豐湖村,2022,648,917,50,31
K,苗栗縣,造橋鄉,大西村,2022,2210,3178,222,58
K,苗栗縣,造橋鄉,錦水村,2022,333,448,22,11
K,苗栗縣,造橋鄉,大龍村,2022,348,450,39,9
K,苗栗縣,造橋鄉,朝陽村,2022,884,1195,51,10
K,苗栗縣,造橋鄉,談文村,2022,566,829,28,13
K,苗栗縣,造橋鄉,龍昇村,2022,635,898,53,26
K,苗栗縣,竹南鎮,竹南里,2022,1104,1824,153,41
K,苗栗縣,竹南鎮,照南里,2022,1936,3237,275,62
K,苗栗縣,竹南鎮,正南里,2022,1440,2619,279,58
K,苗栗縣,竹南鎮,新南里,2022,2861,4848,440,100
K,苗栗縣,竹南鎮,大厝里,2022,3166,5065,431,83
K,苗栗縣,竹南鎮,營盤里,2022,2108,3378,278,41
K,苗栗縣,竹南鎮,聖福里,2022,2082,3245,230,44
K,苗栗縣,竹南鎮,竹興里,2022,1805,3152,182,65
K,苗栗縣,竹南鎮,龍山里,2022,1460,2287,197,49
K,苗栗縣,竹南鎮,天文里,2022,1373,2117,130,35
K,苗栗縣,竹南鎮,龍鳳里,2022,1217,1962,125,32
K,苗栗縣,竹南鎮,山佳里,2022,2717,4778,307,99
K,苗栗縣,竹南鎮,佳興里,2022,1807,3132,236,78
K,苗栗縣,竹南鎮,中港里,2022,693,1040,96,18
K,苗栗縣,竹南鎮,中華里,2022,1725,2661,233,45
K,苗栗縣,竹南鎮,中英里,2022,870,1477,112,34
K,苗栗縣,竹南鎮,中美里,2022,1266,1853,134,49
K,苗栗縣,竹南鎮,開元里,2022,723,1193,118,31
K,苗栗縣,竹南鎮,海口里,2022,2494,3973,282,115
K,苗栗縣,竹南鎮,港墘里,2022,1418,2151,128,41
K,苗栗縣,竹南鎮,公舘里,2022,795,1106,83,12
K,苗栗縣,竹南鎮,大埔里,2022,2871,4918,346,98
K,苗栗縣,竹南鎮,頂埔里,2022,1305,1994,119,25
K,苗栗縣,竹南鎮,崎頂里,2022,2224,3679,209,55
K,苗栗縣,竹南鎮,公義里,2022,649,956,42,9
K,苗栗縣,頭份市,流東里,2022,1275,2077,212,181
K,苗栗縣,頭份市,珊湖里,2022,1009,1615,124,118
K,苗栗縣,頭份市,斗煥里,2022,1731,2713,217,249
K,苗栗縣,頭份市,新華里,2022,2237,3610,245,220
K,苗栗縣,頭份市,興隆里,2022,2652,4355,311,378
K,苗栗縣,頭份市,上埔里,2022,1437,2470,167,201
K,苗栗縣,頭份市,土牛里,2022,710,1013,103,74
K,苗栗縣,頭份市,頭份里,2022,1900,3170,250,200
K,苗栗縣,頭份市,忠孝里,2022,1901,2975,179,233
K,苗栗縣,頭份市,自強里,2022,1049,1854,162,116
K,苗栗縣,頭份市,信義里,2022,423,962,62,36
K,苗栗縣,頭份市,仁愛里,2022,881,1484,129,84
K,苗栗縣,頭份市,上興里,2022,1148,2149,152,174
K,苗栗縣,頭份市,下興里,2022,1548,2431,197,225
K,苗栗縣,頭份市,和平里,2022,695,999,93,130
K,苗栗縣,頭份市,山下里,2022,2561,3976,375,392
K,苗栗縣,頭份市,後庄里,2022,2720,4380,409,456
K,苗栗縣,頭份市,合興里,2022,1555,2481,269,233
K,苗栗縣,頭份市,文化里,2022,2099,3386,335,265
K,苗栗縣,頭份市,中興里,2022,1591,2751,256,235
K,苗栗縣,頭份市,蟠桃里,2022,1878,3247,202,276
K,苗栗縣,頭份市,建國里,2022,2023,3268,284,294
K,苗栗縣,頭份市,成功里,2022,2051,3464,322,338
K,苗栗縣,頭份市,民族里,2022,1137,1958,129,177
K,苗栗縣,頭份市,民權里,2022,1389,2229,186,199
K,苗栗縣,頭份市,東庄里,2022,2451,4567,282,475
K,苗栗縣,頭份市,田寮里,2022,2285,3834,240,560
K,苗栗縣,頭份市,民生里,2022,1403,2304,225,204
K,苗栗縣,頭份市,蘆竹里,2022,812,1230,131,245
K,苗栗縣,頭份市,尖山里,2022,775,1230,130,108
K,苗栗縣,頭份市,廣興里,2022,636,855,143,90
K,苗栗縣,頭份市,尖下里,2022,1444,2394,392,155
K,苗栗縣,頭份市,濫坑里,2022,1373,2097,319,274
K,苗栗縣,三灣鄉,三灣村,2022,1563,2094,218,223
K,苗栗縣,三灣鄉,內灣村,2022,447,593,62,86
K,苗栗縣,三灣鄉,銅鏡村,2022,606,786,76,85
K,苗栗縣,三灣鄉,頂寮村,2022,147,210,13,22
K,苗栗縣,三灣鄉,北埔村,2022,389,511,54,68
K,苗栗縣,三灣鄉,大河村,2022,378,524,73,70
K,苗栗縣,三灣鄉,大坪村,2022,300,376,95,86
K,苗栗縣,三灣鄉,永和村,2022,239,357,30,114
K,苗栗縣,南庄鄉,東村,2022,692,1060,101,47
K,苗栗縣,南庄鄉,西村,2022,416,585,56,40
K,苗栗縣,南庄鄉,南江村,2022,808,1200,90,78
K,苗栗縣,南庄鄉,田美村,2022,492,748,63,53
K,苗栗縣,南庄鄉,獅山村,2022,461,730,106,47
K,苗栗縣,南庄鄉,南富村,2022,718,1001,72,47
K,苗栗縣,南庄鄉,員林村,2022,670,936,93,75
K,苗栗縣,南庄鄉,蓬萊村,2022,486,803,37,46
K,苗栗縣,南庄鄉,東河村,2022,560,859,40,31
K,苗栗縣,大湖鄉,大湖村,2022,1139,1508,131,7
K,苗栗縣,大湖鄉,明湖村,2022,395,526,37,2
K,苗栗縣,大湖鄉,大寮村,2022,806,1124,143,1
K,苗栗縣,大湖鄉,靜湖村,2022,1097,1651,121,11
K,苗栗縣,大湖鄉,富興村,2022,825,1268,180,2
K,苗栗縣,大湖鄉,大南村,2022,359,487,49,4
K,苗栗縣,大湖鄉,南湖村,2022,385,569,56,1
K,苗栗縣,大湖鄉,東興村,2022,482,687,88,0
K,苗栗縣,大湖鄉,武榮村,2022,330,454,50,0
K,苗栗縣,大湖鄉,義和村,2022,946,1367,227,0
K,苗栗縣,大湖鄉,栗林村,2022,641,950,131,0
K,苗栗縣,大湖鄉,新開村,2022,744,948,178,3
K,苗栗縣,獅潭鄉,百壽村,2022,271,315,17,2
K,苗栗縣,獅潭鄉,永興村,2022,399,509,87,0
K,苗栗縣,獅潭鄉,新店村,2022,718,893,120,2
K,苗栗縣,獅潭鄉,和興村,2022,457,539,91,2
K,苗栗縣,獅潭鄉,豐林村,2022,478,568,48,1
K,苗栗縣,獅潭鄉,新豐村,2022,265,312,35,0
K,苗栗縣,獅潭鄉,竹木村,2022,544,644,72,0
K,苗栗縣,卓蘭鎮,老庄里,2022,1245,1797,454,3
K,苗栗縣,卓蘭鎮,新榮里,2022,676,1008,290,0
K,苗栗縣,卓蘭鎮,中街里,2022,483,658,226,2
K,苗栗縣,卓蘭鎮,新厝里,2022,951,1411,373,2
K,苗栗縣,卓蘭鎮,豐田里,2022,635,878,327,1
K,苗栗縣,卓蘭鎮,苗豐里,2022,487,671,198,7
K,苗栗縣,卓蘭鎮,上新里,2022,1252,1905,513,6
K,苗栗縣,卓蘭鎮,內灣里,2022,1357,1980,490,5
K,苗栗縣,卓蘭鎮,景山里,2022,596,892,187,0
K,苗栗縣,泰安鄉,八卦村,2022,262,319,10,50
K,苗栗縣,泰安鄉,錦水村,2022,835,1036,34,287
K,苗栗縣,泰安鄉,清安村,2022,687,836,38,103
K,苗栗縣,泰安鄉,大興村,2022,390,483,0,167
K,苗栗縣,泰安鄉,中興村,2022,396,498,13,148
K,苗栗縣,泰安鄉,梅園村,2022,419,482,1,205
K,苗栗縣,泰安鄉,象鼻村,2022,571,646,9,279
K,苗栗縣,泰安鄉,士林村,2022,498,589,3,284
M,南投縣,南投市,龍泉里,2009,629,955,136,269
M,南投縣,南投市,康壽里,2009,900,1316,189,415
M,南投縣,南投市,三民里,2009,573,827,76,258
M,南投縣,南投市,仁和里,2009,377,541,97,132
M,南投縣,南投市,南投里,2009,431,662,79,211
M,南投縣,南投市,彰仁里,2009,293,414,66,127
M,南投縣,南投市,崇文里,2009,655,979,144,285
M,南投縣,南投市,三興里,2009,2897,4683,493,1487
M,南投縣,南投市,三和里,2009,1881,2797,367,873
M,南投縣,南投市,嘉興里,2009,1381,1987,214,543
M,南投縣,南投市,嘉和里,2009,2440,3742,455,1008
M,南投縣,南投市,平和里,2009,3526,5627,558,1769
M,南投縣,南投市,振興里,2009,1463,2038,174,707
M,南投縣,南投市,千秋里,2009,686,941,46,361
M,南投縣,南投市,軍功里,2009,2762,4188,300,1549
M,南投縣,南投市,東山里,2009,265,380,22,117
M,南投縣,南投市,營南里,2009,1456,2133,214,601
M,南投縣,南投市,營北里,2009,3339,5348,354,1583
M,南投縣,南投市,內興里,2009,3706,5634,571,1196
M,南投縣,南投市,內新里,2009,985,1359,107,216
M,南投縣,南投市,光輝里,2009,341,546,24,185
M,南投縣,南投市,光榮里,2009,861,1507,80,437
M,南投縣,南投市,光明里,2009,934,1443,48,599
M,南投縣,南投市,光華里,2009,788,1226,36,268
M,南投縣,南投市,漳興里,2009,1629,2479,217,525
M,南投縣,南投市,漳和里,2009,4115,6325,486,1564
M,南投縣,南投市,平山里,2009,2840,4646,399,1133
M,南投縣,南投市,新興里,2009,2568,4274,384,962
M,南投縣,南投市,永豐里,2009,1686,2578,275,802
M,南投縣,南投市,福興里,2009,1885,2672,214,1093
M,南投縣,南投市,鳳山里,2009,866,1172,79,450
M,南投縣,南投市,永興里,2009,588,766,96,303
M,南投縣,南投市,鳳鳴里,2009,469,687,71,238
M,南投縣,南投市,福山里,2009,1366,1825,88,988
M,南投縣,名間鄉,南雅村,2009,753,1021,104,345
M,南投縣,名間鄉,中正村,2009,2218,3107,322,826
M,南投縣,名間鄉,中山村,2009,1524,2112,206,467
M,南投縣,名間鄉,濁水村,2009,1081,1566,169,464
M,南投縣,名間鄉,新民村,2009,734,995,47,424
M,南投縣,名間鄉,炭寮村,2009,760,998,115,316
M,南投縣,名間鄉,新街村,2009,2811,3838,335,759
M,南投縣,名間鄉,東湖村,2009,1281,1663,128,550
M,南投縣,名間鄉,仁和村,2009,592,860,54,296
M,南投縣,名間鄉,萬丹村,2009,767,995,63,171
M,南投縣,名間鄉,田仔村,2009,903,1262,155,286
M,南投縣,名間鄉,大坑村,2009,553,736,86,243
M,南投縣,名間鄉,大庄村,2009,1361,1761,204,549
M,南投縣,名間鄉,�下村,2009,641,879,99,259
M,南投縣,名間鄉,赤水村,2009,863,1195,167,235
M,南投縣,名間鄉,竹圍村,2009,663,940,136,254
M,南投縣,名間鄉,三崙村,2009,1161,1531,155,431
M,南投縣,名間鄉,松山村,2009,1108,1551,140,490
M,南投縣,名間鄉,松柏村,2009,855,1143,138,332
M,南投縣,名間鄉,崁腳村,2009,607,826,58,206
M,南投縣,名間鄉,埔中村,2009,671,909,101,254
M,南投縣,名間鄉,新厝村,2009,587,775,58,332
M,南投縣,名間鄉,新光村,2009,1176,1648,131,480
M,南投縣,草屯鎮,玉峰里,2009,1358,2011,287,527
M,南投縣,草屯鎮,明正里,2009,2413,3641,586,864
M,南投縣,草屯鎮,炎峰里,2009,1319,2053,264,479
M,南投縣,草屯鎮,中正里,2009,492,697,101,217
M,南投縣,草屯鎮,和平里,2009,765,1169,174,236
M,南投縣,草屯鎮,中山里,2009,1502,2287,313,409
M,南投縣,草屯鎮,敦和里,2009,3893,5811,799,1114
M,南投縣,草屯鎮,山腳里,2009,4228,6586,573,1132
M,南投縣,草屯鎮,新厝里,2009,1923,2841,318,548
M,南投縣,草屯鎮,上林里,2009,2029,2763,166,534
M,南投縣,草屯鎮,碧峰里,2009,2618,3918,256,566
M,南投縣,草屯鎮,碧洲里,2009,1558,2080,318,543
M,南投縣,草屯鎮,復興里,2009,1883,2864,294,500
M,南投縣,草屯鎮,御史里,2009,3650,5393,764,1517
M,南投縣,草屯鎮,新豐里,2009,2718,3711,763,506
M,南投縣,草屯鎮,新庄里,2009,2097,3102,477,855
M,南投縣,草屯鎮,加老里,2009,1598,2125,433,422
M,南投縣,草屯鎮,石川里,2009,936,1334,371,273
M,南投縣,草屯鎮,北投里,2009,1765,2576,405,547
M,南投縣,草屯鎮,富寮里,2009,3447,5253,758,1126
M,南投縣,草屯鎮,北勢里,2009,1354,1924,223,527
M,南投縣,草屯鎮,中原里,2009,1408,1999,326,453
M,南投縣,草屯鎮,南埔里,2009,2592,3692,568,793
M,南投縣,草屯鎮,坪頂里,2009,728,964,128,242
M,南投縣,草屯鎮,土城里,2009,1061,1599,180,271
M,南投縣,草屯鎮,平林里,2009,773,1020,130,309
M,南投縣,草屯鎮,雙冬里,2009,1616,2264,208,446
M,南投縣,中寮鄉,廣興村,2009,625,847,96,73
M,南投縣,中寮鄉,崁頂村,2009,342,496,61,64
M,南投縣,中寮鄉,八仙村,2009,544,752,96,80
M,南投縣,中寮鄉,福盛村,2009,580,802,74,141
M,南投縣,中寮鄉,和興村,2009,504,699,49,70
M,南投縣,中寮鄉,永平村,2009,1348,1712,188,165
M,南投縣,中寮鄉,復興村,2009,203,280,49,63
M,南投縣,中寮鄉,中寮村,2009,522,687,49,84
M,南投縣,中寮鄉,廣福村,2009,387,536,74,40
M,南投縣,中寮鄉,永福村,2009,900,1225,116,178
M,南投縣,中寮鄉,義和村,2009,855,1106,197,102
M,南投縣,中寮鄉,清水村,2009,652,908,95,132
M,南投縣,中寮鄉,內城村,2009,326,473,33,61
M,南投縣,中寮鄉,龍安村,2009,525,710,43,82
M,南投縣,中寮鄉,爽文村,2009,374,524,89,47
M,南投縣,中寮鄉,龍岩村,2009,484,665,127,90
M,南投縣,中寮鄉,永芳村,2009,363,446,58,61
M,南投縣,中寮鄉,永和村,2009,399,534,60,106
M,南投縣,集集鎮,集集里,2009,640,1000,234,349
M,南投縣,集集鎮,和平里,2009,564,926,235,279
M,南投縣,集集鎮,林尾里,2009,330,553,149,140
M,南投縣,集集鎮,田寮里,2009,679,1250,176,402
M,南投縣,集集鎮,隘寮里,2009,343,575,156,148
M,南投縣,集集鎮,玉映里,2009,296,498,141,126
M,南投縣,集集鎮,吳厝里,2009,578,877,211,269
M,南投縣,集集鎮,八張里,2009,906,1435,439,364
M,南投縣,集集鎮,永昌里,2009,574,903,323,221
M,南投縣,集集鎮,富山里、廣明里,2009,876,1497,374,397
M,南投縣,魚池鄉,魚池村,2009,1251,2005,141,928
M,南投縣,魚池鄉,東池村,2009,941,1538,117,713
M,南投縣,魚池鄉,大林村,2009,680,1093,118,479
M,南投縣,魚池鄉,東光村,2009,764,1212,43,656
M,南投縣,魚池鄉,共和村、新城村,2009,1500,2326,138,1102
M,南投縣,魚池鄉,大雁村,2009,443,690,56,322
M,南投縣,魚池鄉,五城村,2009,460,738,66,273
M,南投縣,魚池鄉,中明村,2009,639,1018,60,441
M,南投縣,魚池鄉,水社村,2009,507,813,17,423
M,南投縣,魚池鄉,日月村,2009,484,796,34,324
M,南投縣,魚池鄉,頭社村,2009,574,952,47,317
M,南投縣,魚池鄉,武登村,2009,401,707,34,236
M,南投縣,水里鄉,水里村,2009,599,857,65,320
M,南投縣,水里鄉,新城村,2009,1131,1663,199,574
M,南投縣,水里鄉,中央村,2009,497,681,48,235
M,南投縣,水里鄉,城中村,2009,671,980,61,345
M,南投縣,水里鄉,農富村,2009,376,522,52,169
M,南投縣,水里鄉,車埕村,2009,369,521,57,171
M,南投縣,水里鄉,新興村,2009,440,672,28,293
M,南投縣,水里鄉,北埔村,2009,644,993,69,335
M,南投縣,水里鄉,南光村,2009,1010,1400,115,564
M,南投縣,水里鄉,鉅工村,2009,695,969,95,412
M,南投縣,水里鄉,永豐村,2009,1018,1434,66,541
M,南投縣,水里鄉,民和村,2009,733,1009,88,353
M,南投縣,水里鄉,頂崁村,2009,808,1241,81,452
M,南投縣,水里鄉,新山村,2009,251,358,22,133
M,南投縣,水里鄉,郡坑村,2009,292,361,20,133
M,南投縣,水里鄉,上安村,2009,857,1132,76,504
M,南投縣,水里鄉,興隆村,2009,213,333,24,109
M,南投縣,水里鄉,永興村,2009,237,346,22,123
M,南投縣,水里鄉,玉峰村,2009,651,914,95,321
M,南投縣,信義鄉,明德村,2009,1049,1536,96,747
M,南投縣,信義鄉,愛國村,2009,399,548,37,315
M,南投縣,信義鄉,自強村,2009,558,725,66,361
M,南投縣,信義鄉,豐丘村,2009,439,601,36,329
M,南投縣,信義鄉,新鄉村,2009,393,514,5,372
M,南投縣,信義鄉,羅娜村,2009,888,1247,35,820
M,南投縣,信義鄉,望美村,2009,961,1351,19,897
M,南投縣,信義鄉,同富村,2009,1073,1443,141,640
M,南投縣,信義鄉,神木村,2009,508,738,63,365
M,南投縣,信義鄉,東埔村,2009,594,879,24,499
M,南投縣,信義鄉,人和村,2009,673,1093,17,625
M,南投縣,信義鄉,地利村,2009,627,787,9,598
M,南投縣,信義鄉,雙龍村,2009,378,548,1,373
M,南投縣,信義鄉,潭南村,2009,301,460,0,291
M,南投縣,竹山鎮,竹山里,2009,1413,2076,234,234
M,南投縣,竹山鎮,中正里,2009,466,681,60,87
M,南投縣,竹山鎮,中山里,2009,2932,4502,459,858
M,南投縣,竹山鎮,雲林里,2009,2154,3352,350,499
M,南投縣,竹山鎮,竹圍里,2009,1457,2306,207,297
M,南投縣,竹山鎮,桂林里,2009,2338,3486,358,441
M,南投縣,竹山鎮,下坪里,2009,796,1148,103,303
M,南投縣,竹山鎮,中和里,2009,708,1035,85,197
M,南投縣,竹山鎮,中崎里,2009,864,1299,114,180
M,南投縣,竹山鎮,秀林里,2009,541,760,39,131
M,南投縣,竹山鎮,大鞍里,2009,288,397,24,94
M,南投縣,竹山鎮,延和里,2009,2970,4580,570,534
M,南投縣,竹山鎮,延祥里,2009,2315,3464,676,450
M,南投縣,竹山鎮,延正里,2009,1197,1671,163,158
M,南投縣,竹山鎮,延平里,2009,1963,2800,263,293
M,南投縣,竹山鎮,延山里,2009,521,760,76,116
M,南投縣,竹山鎮,山崇里,2009,1209,1810,236,206
M,南投縣,竹山鎮,社寮里,2009,795,1084,145,148
M,南投縣,竹山鎮,中央里,2009,870,1280,171,236
M,南投縣,竹山鎮,富州里,2009,494,699,78,107
M,南投縣,竹山鎮,田子里,2009,418,600,41,39
M,南投縣,竹山鎮,里,2009,1064,1575,121,218
M,南投縣,竹山鎮,德興里,2009,647,887,38,106
M,南投縣,竹山鎮,福興里,2009,444,611,79,89
M,南投縣,竹山鎮,鯉魚里,2009,576,871,78,84
M,南投縣,竹山鎮,坪頂里,2009,330,478,39,53
M,南投縣,竹山鎮,瑞竹里,2009,426,654,64,75
M,南投縣,竹山鎮,桶頭里,2009,658,986,87,106
M,南投縣,鹿谷鄉,初鄉村,2009,1010,1524,170,294
M,南投縣,鹿谷鄉,鹿谷村,2009,1269,1738,182,420
M,南投縣,鹿谷鄉,彰雅村,2009,918,1208,210,340
M,南投縣,鹿谷鄉,廣興村,2009,1417,1906,191,329
M,南投縣,鹿谷鄉,內湖村,2009,763,1011,121,274
M,南投縣,鹿谷鄉,和雅村,2009,466,596,65,203
M,南投縣,鹿谷鄉,竹林村,2009,1128,1514,116,737
M,南投縣,鹿谷鄉,竹豐村,2009,659,893,79,386
M,南投縣,鹿谷鄉,鳳凰村,2009,1029,1414,354,223
M,南投縣,鹿谷鄉,秀峰村、永隆村,2009,1693,2438,700,280
M,南投縣,鹿谷鄉,清水村,2009,476,704,113,149
M,南投縣,鹿谷鄉,瑞田村,2009,517,752,106,141
M,南投縣,埔里鎮,東門里,2009,1738,2800,616,636
M,南投縣,埔里鎮,杷城里,2009,1582,2450,453,596
M,南投縣,埔里鎮,枇杷里,2009,3938,6651,1057,1373
M,南投縣,埔里鎮,水頭里,2009,2029,3352,416,1026
M,南投縣,埔里鎮,麒麟里,2009,639,1036,116,208
M,南投縣,埔里鎮,珠格里,2009,636,1025,153,262
M,南投縣,埔里鎮,溪南里,2009,671,1003,161,236
M,南投縣,埔里鎮,西門里,2009,1904,3097,666,596
M,南投縣,埔里鎮,南門里,2009,612,935,249,210
M,南投縣,埔里鎮,北門里,2009,1432,2405,467,516
M,南投縣,埔里鎮,北安里,2009,1932,3111,686,664
M,南投縣,埔里鎮,北梅里,2009,1641,2688,544,504
M,南投縣,埔里鎮,泰安里,2009,1296,2049,404,474
M,南投縣,埔里鎮,大湳里,2009,796,1307,324,207
M,南投縣,埔里鎮,蜈蚣里,2009,1477,2542,442,519
M,南投縣,埔里鎮,同聲里,2009,1418,2277,480,503
M,南投縣,埔里鎮,清新里,2009,2161,3534,611,686
M,南投縣,埔里鎮,薰化里,2009,787,1148,290,233
M,南投縣,埔里鎮,大城里,2009,3402,5617,1307,892
M,南投縣,埔里鎮,籃城里,2009,632,906,240,162
M,南投縣,埔里鎮,桃米里,2009,625,997,145,222
M,南投縣,埔里鎮,成功里,2009,204,330,57,80
M,南投縣,埔里鎮,南村里,2009,790,1283,206,166
M,南投縣,埔里鎮,愛蘭里,2009,855,1412,237,250
